id,name,sku,upc,url_key,image,description,special_price,regular_price,tier_prices,min price,categories,status
54756,Small Twin Pet Bowl,DI693,731015277247,small-twin-pet-bowl-di693,"https://www.koleimports.com/media/catalog/product/D/I/DI693.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","This adorable food bowl for your pet is essential for smaller pets such as cats, rabbits, and small dogs! It comes with two square twin-sied bowls in a bright red and dark turquoise color, making it perfect if you have two pets or for two-in-one water and food bowls. It comes packaged alone along with a sticker tag attached to the inside of the bowl.,Small Twin Pet Bowl,",,0.78,"0.65,0.59",0.59,"Closeouts, Pet Supplies, Pet Bowls, Feeders & Waterers, Specials",IN_STOCK
6649,Bone-Shaped Double Feeder Pet Dish,DI183,731015082452,bone-shaped-double-feeder-pet-dish,"https://www.koleimports.com/media/catalog/product/D/I/DI183_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for holding food for two pets or food and water, this fun Bone-Shaped Double Feeder Pet Dish features durable plastic construction with double chambers. Measures approximately 12 3/8"" x 6 5/8"" and stands 3"" high with chamber depth of 1 1/2"". Comes in assorted colors. Comes loose with a label and UPC sticker.,Bone-Shaped Double Feeder Pet Dish,Plato Para Mascota Tipo Hueso",,1.53,"1.28,1.16",1.16,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
6594,Figure 8 Rope and Ball Dog Toy,DI104,731015060894,figure-8-rope-and-ball-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI104_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for exercising, this fun Figure 8 Rope and Ball Dog Toy is made from sturdy cotton rope with a hot pink paw print tennis ball in its center. Measures approximately 9"" long and the ball is 2.5"" in diameter. Comes packaged with a wrap around.,Figure 8 Rope and Ball Dog Toy,Cuerda Figura 8 Con Pelota",,1.45,"1.21,1.1",1.1,"Pet Supplies, Pet Toys",IN_STOCK
28733,Zebra Print Cat Play Tent with Dangle Toys,OD937,731015211555,zebra-print-cat-play-tent-with-dangle-toys,"https://www.koleimports.com/media/catalog/product/O/D/OD937.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep your cat busy for hours with this interactive Cat Play Tent featuring an open arch zebra print fabric tent with 4 different hanging toys. Easy to fold for storage. Measures approximately 22"" x 23"" x 13"". Comes packaged in a hanging poly bag.,Zebra Print Cat Play Tent with Dangle Toys,",,9.73,"8.11,7.37",7.37,"Pet Supplies, Pet Furniture",IN_STOCK
54720,Cat Teaser Set,GE487,731015277131,cat-teaser-set-ge487,"https://www.koleimports.com/media/catalog/product/G/E/GE487.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","If you work long hours, have school, or are out and about leaving your cat home alone for extended periods of time, stop worrying about if they're bored and get them this interactive Cat Teaser Set! The toy is shaped like a teardrop and is weighed down to stay standing while your cat plays with the white mouse toy that attaches to the top of it. The purple toy is decorated with small paw windows to allow the sound of the rolling bell ball inside of the toy to intrigue your cat. The toy has a yellow base and top piece. It comes packaged in a hanging display with the attachable mouse toy. ,Cat Teaser Set,",,4.9,"4.08,3.71",3.71,"Pet Supplies, Pet Toys",IN_STOCK
26554,Round Grey Bone Print Pet Bed,OD473,731015205882,round-grey-bone-print-pet-bed-od473,"https://www.koleimports.com/media/catalog/product/O/D/OD473.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Small to medium dogs can comfortably relax on this Round Grey Bone Print Pet Bed filled with soft, durable material. A cute bone print border surrounds the luxurious round grey bed, making pets feel safe and secure. Measures approximately 22"" x 22"" x 4"". Comes packaged with a hang tag.,Round Grey Bone Print Pet Bed,",,9.79,"8.16,7.42",7.42,"Pet Supplies, Pet Furniture",IN_STOCK
6523,Dog Tennis Ball Set,DI008,731015130009,dog-tennis-ball-set,"https://www.koleimports.com/media/catalog/product/D/I/DI008_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for promoting health and exercise with dogs, this 2-piece Dog Tennis Ball Set features super tough and bouncy medium-sized balls with a paw prints accent.  Balls measure approximately 2 3/4"" in diameter.  Comes packaged in a poly bag with a header card.,Dog Tennis Ball Set,Pelota De Tenis Para Mascota",,1.24,"1.03,0.94",0.94,"Pet Supplies, Pet Toys",IN_STOCK
54762,2 Piece Fish Cat Toy,DI695,731015277261,2-piece-fish-cat-toy-di695,"https://www.koleimports.com/media/catalog/product/D/I/DI695.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","This set of two sparkly Fish Cat Toys will have your kitty running through the halls! One blue-scaled and one green-scaled fish come together attached to a hanging card. The fishes are small enough for a cat to carry around in its mouth but large enough to help prevent them from swallowing the toys. They have tails made of small, long ribbon pieces that flutter when thrown and are guaranteed to excite your cat every time! ,2 Piece Fish Cat Toy,",,0.91,"0.76,0.69",0.69,"Closeouts, Pet Supplies, Pet Toys",IN_STOCK
6676,Dog Collar & Lead Set,DI234,731015167371,dog-collar-lead-set,"https://www.koleimports.com/media/catalog/product/D/I/DI234_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Everything needed to keep pets secure on walks is in this Dog Collar & Lead Set. Includes a durable nylon collar with a plastic buckle snap and metal lead hook and a color coordinated lead to hook on to the collar. Great for small to medium size dogs. When fully extended, collar is approximately 24"" long and 13"" at its smallest adjustment. Lead is approximately 3/4"" wide and 47.5"" long. Comes packaged on a tie card.,Dog Collar & Lead Set,Collar Para Perro",,1.98,"1.65,1.5",1.5,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
30294,Rope Ball Dog Toy,DI264,731015216161,rope-ball-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI264.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for fetching, tossing and gnawing, this Rope Ball Dog Toy features a paw print tennis ball connected to a coiled cotton rope with a large loop for throwing. Measures approximately 10"" long.  Comes in assorted colors. Comes packaged to a hanging panel.,Rope Ball Dog Toy,",,1.47,"1.22,1.11",1.11,"Pet Supplies, Pet Toys",IN_STOCK
38713,Printed Dog Bowl with Toys Set,OS959,731015250905,printed-dog-bowl-with-toys-set,"https://www.koleimports.com/media/catalog/product/O/S/OS959.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Gift your pet with this Printed Dog Bowl Toy Set featuring a durable plastic food bowl filled with 5 assorted toys your dog will love: a mini tennis ball, knotted rope toy, plastic chew ring, plastic chew fish and plastic chew pacifier. Bowl has a paw print and bone pattern with the words ""Good Dog"" inside the bowl. Bowl measures approximately 7.5"" in diameter x 2.75"" tall. Comes in assorted colors: blue and pink. Comes packaged in an individual box. Box measures approximately 7.25"" x 2.625"" x 7.5"".,Printed Dog Bowl with Toys Set,",,5.53,"4.61,4.19",4.19,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
28730,Flying Disc Dog Toy Countertop Display,DI533,731015211739,flying-disc-dog-toy-countertop-display,"https://www.koleimports.com/media/catalog/product/D/I/DI533-35310_2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for hours of action-packed fun, this easy to throw 6"" Flying Disc Dog Toy features a red squeezable, squeaky disc with a paw print decoration. Comes packaged with a hang tag. Countertop display comes with 12 pieces.,Flying Disc Dog Toy Countertop Display,",,0.94,,0.94,"Pet Supplies, Pet Toys",IN_STOCK
37518,Easy Grip Poop Scooper with Bags,GR145,731015240869,easy-grip-poop-scooper-with-bags,"https://www.koleimports.com/media/catalog/product/G/R/GR145.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Clean up after your dog quickly and conveniently with this Easy Grip Poop Scooper featuring an easy to use scooper with handles that safely lift and dispose of dog messes. Simply place a bag over the poop scooper, lift your dog's dropping, tie the handles and place in a bin. Includes 50 bags. Comes packaged in a hanging box. Box measures approximately 4.5"" x 2.25"" x 7"".,Easy Grip Poop Scooper with Bags,",,1.32,"1.1,1",1,"Pet Supplies, Pet Cleanup",IN_STOCK
46580,Dog Mesh Style Guard Gate,DI629,731015274550,dog-mesh-style-guard-gate,"https://www.koleimports.com/media/catalog/product/D/I/DI629.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Whether you're having company over, trying to introduce new pets to each other or have a new baby in the house sometimes your furbabies need to be securely enclosed for safety and privacy. The mesh material is easy to see through and lets your pet know you're not too far away while still keeping them contained. The mesh gate does not require tools, screws and the included sticky hooks mean no damage to your home. The guard gate fits spaces up to 6 feet wide and measures approximately 72""x30"". Package includes 1 guard gate, 4 sticky hooks, and 2 telescopic metal poles. Comes packaged in a hanging box measuring approximately 9"" x 1.5"" x 11"". Instructions for use are included on the box.,Dog Mesh Style Guard Gate,",,7.91,"6.59,5.99",5.99,"Pet Supplies, Pet Furniture",IN_STOCK
42745,Pet House,OT877,731015246151,pet-house,"https://www.koleimports.com/media/catalog/product/O/T/OT877-2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","This super cute angelfish pet house is perfect for your kitty. It is interactive while giving your cat a great place to lounge. Its super comfortable and soft quality will have your cat entertained.  This 18"" x 13"" x 18 bed is easy to fold and store. The bed comes packaged in a poly bag. ",,9.28,"7.73,7.03",7.03,"Closeouts, Pet Supplies, Pet Furniture, Specials",IN_STOCK
45628,Collapsible Pet Bowl,DI598,731015273409,collapsible-pet-bowl,"https://www.koleimports.com/media/catalog/product/D/I/DI598.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","With it's raised design, the Collapsible Pet Bowl Set allows your pet to enjoy a meal without strain on neck, hips and,  shoulders.  When not in use, simply collapse bowls and stand for easy storage.  Bowls are easy to clean and are top-rack dishwasher safe.  Measures approximately 15.5"" x 9"" x 4.5"".  Comes packaged inside a box with a window view.  Packaging measures approximately 16"" x 1.85"" x 9"".,Collapsible Pet Bowl,",,4.9,"4.08,3.71",3.71,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
41146,Ice Cream Cone Squeak Dog Toy,DI562,731015257263,ice-cream-cone-squeak-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI562.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Give your best friend a ""tasty treat"" with this Ice Cream Cone Squeak Dog Toy featuring a fun toss and tug toy made of durable plastic with realistic details that dogs love. Sweet design features a squeaky, colored ice cream cone with raised texture and painted details. Measures approximately 5.5"" x 2.75"". Comes in assorted colors: pink/green and blue/red. Comes packaged with a hang tag.,Ice Cream Cone Squeak Dog Toy,",,1.16,"0.97,0.88",0.88,"Pet Supplies, Pet Toys",IN_STOCK
39038,Tennis Ball Stick Dog Toy,HH345,731015251513,tennis-ball-stick-dog-toy,"https://www.koleimports.com/media/catalog/product/H/H/HH345.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for tossing and fetching, this Tennis Ball Stick Dog Toy features a unique design that's like a tennis ball in a stick shape that bounces on the ends.  Measures approximately 7.75"" long x 1.5"" in diameter.  Comes packaged with a hang tag.  ,Tennis Ball Stick Dog Toy,",,1.43,"1.19,1.08",1.08,"Pet Supplies, Pet Toys",IN_STOCK
35376,Feather Wand Cat Toy,HX183,731015235735,feather-wand-cat-toy,"https://www.koleimports.com/media/catalog/product/H/X/HX183.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for hours of interactive play, this Feather Wand Cat Toy features a feather boa and cloth-covered foam ball connected to a striped elastic cord on a flexible plastic wand. Wand measures approximately 22"" long and cord is approximately 22"" long. Comes in assorted colors.  Comes packaged in a hanging panel.,Feather Wand Cat Toy,",,1.24,"1.03,0.94",0.94,"Pet Supplies, Pet Toys",IN_STOCK
37422,Large Cat Ball Toy with Bell,DI546,731015244539,large-cat-ball-toy-with-bell,"https://www.koleimports.com/media/catalog/product/D/I/DI546_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Encourage your cat to play and exercise with this Large Cat Ball Toy featuring a two-tone plastic ball with cutouts of fish and paws and a jingly bell inside. Measures approximately 3.75"" in diameter. Comes in assorted colors.  Comes packaged with a hang tag.,Large Cat Ball Toy with Bell,",,1.24,"1.03,0.94",0.94,"Pet Supplies, Pet Toys",IN_STOCK
30165,Pet Waste Bag Dispenser with Bags,DI538,731015203284,pet-waste-bag-dispenser-with-bags,"https://www.koleimports.com/media/catalog/product/D/I/DI538-4.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for walks, this convenient Pet Waste Bag Dispenser with Bags features a refillable bone-shaped dispenser with a clip that attaches to any leash. Includes one roll of 15 bags. Comes in assorted colors. Comes packaged in a blister pack.,Pet Waste Bag Dispenser with Bags,",0.82,1.7,"1.42,1.29",0.82,"Pet Supplies, Pet Cleanup, Specials, Best Sellers",IN_STOCK
37594,Polka Dot Dog Bandana with Snap Closure,DI547,731015240944,polka-dot-dog-bandana-with-snap-closure,"https://www.koleimports.com/media/catalog/product/D/I/DI547_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Easily dress up your pet with this Polka Dot Dog Bandana featuring a hemmed cloth bandana with a stylish print and two snap closures for adjustability. Fits necks up to 22"". Comes in assorted colors. Comes packaged to a hanging panel.,Polka Dot Dog Bandana with Snap Closure,",0.55,1.08,"0.9,0.82",0.55,"Pet Supplies, Pet Apparel, Specials, Best Sellers",IN_STOCK
